uid,restaurant name,rating,content,Label #1,Label #2,Label #3,Label Eval
ChZDSUhNMG9nS0VJQ0FnSURZc3JpVEhREAE,Kam Jia Zhuang Seafood,4,"Kam Jia Zhuang is our family ta pao Zhi char place to go. It’s convenient Cus all we do is to call them up, ask them for specials of the day, pack and we pick it up. Place is usually packed on Saturdays. Value for money zhi char. Highly recommended dish : SEAFOOD CRABS with black pepper. Other zhi char dishes include prawnball with pumpkin sauce, lemon chicken, lala bee hoon ( very good) and Ha Cheong Kai ( Fried chicken wings ). Do give it a try. 🐼🐼🤪❤️",,,,
ChZDSUhNMG9nS0VJQ0FnSUNtajZPUGVREAE,Fried Rice SG,4,I thought it had some decent wok hei. Nothing special but a bit better than the wok hay around the corner.,,,,
ChdDSUhNMG9nS0VJQ0FnSUR5Xy1icnh3RRAB,Ananda's TAJ Restaurant,3,Decent food. Not great ambience and a lil pricey for the portion in school.,,,,
ChZDSUhNMG9nS0VJQ0FnSUNnMzRhelBREAE,Silk Road Restaurant - Amara Singapore,2,Poor quality food and service. Not worth the money!,,,,
ChZDSUhNMG9nS0VJQ0FnSURxMmZlMWN3EAE,Kushiya Japanese Grill House,3,"I have been curious with this stall whenever I walked past, hence decided to make a trip down for lunch.
.
Must say i am slightly disappointed, wasn't as good as i had anticipated. I mean it is decent and is affordable. Ordered the #BeefSteakDon (SGD$10.90) and #KimchiSlicedBeefDon (SGD$6.90), both include a glass of tea. In my opinion, the kimchi slice beef don is more worth it.
.
#StanzFoodHunts #Kushiya @kushiya_a #Westgate @westgatesg #JapaneseCuisine",,,,
ChdDSUhNMG9nS0VJQ0FnSURHMUxiVTdnRRAB,Lee Kwang Kee Teochew Cuisine,5,"Had the imperial streamboat, the small portion was very generous. Comes with raw slices fish on the side, with extra veg, mushrooms and fried eggs to add on the streamboat looks very rustic and authentic.

The staff was very attentive ans polite.

Overall this was a very good experience.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNBdE1tRWl3RRAB,Wadori (Jurong Point),5,Delicious food and there is free wifi. Has a variety of food. Highly recommended to eat here.,,,,
ChdDSUhNMG9nS0VJQ0FnSUNVZ3A2eHp3RRAB,Jing Hua Xiao Chi Singapore,3,"The Damage (no drinks): S$25-40 for two

Unassuming little Chinese joint along Neil Road that specializes in wonderful …",,,,
ChdDSUhNMG9nS0VJQ0FnSUR5LTllUzVnRRAB,Shanghai Renjia,4,"The menu selection here is pretty limited but having patronised many times over the past three years, I'm still happy with whatever they serve =) Xiao long bao is really nice, as well as the crispy pork strips. Love their beef soup noodles too.

As for service, it's a hit and miss depending on how busy they are. Yesterday when I was there some lady in the kitchen was scolding someone else at the top of her lungs for a good 30mins stretch, so if you can enjoy good food and block out tension vibes it's totally worth it! (= Remember to call and reserve a table to avoid disappointment!",,,,
ChZDSUhNMG9nS0VJQ0FnSUNXN0ptck1BEAE,A Hot Hideout,5,"Only thai milk tea is left, cafe latte not i. Stock already",,,,
ChdDSUhNMG9nS0VJQ0FnSUR5djZEM3J3RRAB,Siam Kitchen SAFRA Toa Payoh,5,Had a lunch at siam kitchen few days back. The staff are nice,,,,
ChdDSUhNMG9nS0VJQ0FnSUNzMWJPMjZ3RRAB,Buddy Hoagies Steak & Grill,5,"Food was Super delicious, price was reasonable 👍🏻and their ambiance there was very nice with 90s style design.overall had a nice time and good food there, would go back again 😁",,,,
ChdDSUhNMG9nS0VJQ0FnSURXMDZmZGlnRRAB,Uno Beef House,4,"Mixed grill for $13 - waiting time was about 20 min. Pork and chicken was tender, but portion could be a bit more for the price paid in my opinion. Potato ball was interesting",,,,
ChZDSUhNMG9nS0VJQ0FnSURhNXFEOEd3EAE,Xin Peng Chinese Restaurant,5,"Delicious and affordable Chinese food. The quality is comparable to many fancy restaurants, at a fraction of the price. Below $50 for 2-3 pax. Highly recommend the boiled sliced fish, potato salad and pig ears salad. I bought their frozen dumplings previously - which were very good as well.",,,,
ChdDSUhNMG9nS0VJQ0FnSUR1X3VmRHpnRRAB,Jack's Place,5,"It has been 3 years since I last visited Jack's place Ang Mo Kio branch. Love the tenderloin well-done texture. Comes in a set with oreo cheesecake but lobster bisque and cake standard has dropped. The lobster bisque does not taste lobster, the oreo cheesecake is not as good as other retailers cheesecake. Overall acceptable. As a cheesecake lover, i have tried so many places but given the price of the set meal, consider acceptable, not fantastic. The asparagus look pathetic.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNlcjViTlB3EAE,Malaysia Chiak! @ Centrepoint,1,"Worst claypot chicken rice I've ever had. Just some pieces of chicken (with a lot of chicken skin), rice, and sauce being kept warm in a claypot. The rice wasn't even close to developing a crust.",,,,
ChdDSUhNMG9nS0VJQ0FnSURlN0x6LTdRRRAB,HHJ Japanese & Korean Kitchen,1,"Rude staff and lousy food with servings that is ridiculous. Ordered kimchi chicken soup that came with only 3 slices of chicken. Went to ask staff and she said ""oh chicken is very little, u want more u add money if not then too bad"" ridiculous",,,,
ChZDSUhNMG9nS0VJQ0FnSURXeUx6RU1REAE,La Café & Bar,5,A great place to chill-out with friends and the food is very nice and authentic phillipinos cuisine.👍👏🙏,,,,
ChdDSUhNMG9nS0VJQ0FnSUN1M0tDUG53RRAB,Canton Paradise,5,"Great food as usual. From the century egg to wanton mee to crispy char siew bun and the fantabulous egg tarts, we couldn't get enough of it. Just a tad costly though",,,,
ChdDSUhNMG9nS0VJQ0FnSUNXb3BIOXdRRRAB,Pak Mandor Nasi Lemak,5,"A favorite since I was a child. Delicious and value for money. My usual order with double chicken wing costs less than $5. The sweet sambal (Indonesia style?) is relatively unusual compared to the norm.

Only downside is that the coffeeshop is quite small, so you will probably need to takeaway most of the time.",,,,
ChdDSUhNMG9nS0VJQ0FnSURZZ2JEcC1RRRAB,Phoenix Indian Restaurant,5,"North Indian food is quite expesnive here in Singapore but this restaurant serves you good food at fairly reasonable prices. It lives up to my expextations. The butter naan is the softest and probably the best that you can find in Songapore. Reastaurant staff is really nice, they serves you a range of mouth watering vegetables and kulfis.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNhMzUtbnJnRRAB,Boon Tong Kee @ AMK,3,The chicken and the chicken rice is ok. They should provide some drippings for take away I think. But staff is very friendly and professional. 😁,,,,
ChZDSUhNMG9nS0VJQ0FnSUNpMXI3VlRnEAE,Steakgrill Steak House,5,"A place that worth a try!

Except for their ‘Salsa’, personally I find their salsa tomatoes taste are too strong, otherwise overall staff and food is great.

Hopefully get to try their truffle pork chop during our next visit. 😋",,,,
ChdDSUhNMG9nS0VJQ0FnSURxcUlLR19RRRAB,Malaysia Chiak @ City Square Mall,4,"Have their claypot chicken rice. Overall is at the standard (ie presentation, taste-wise etc) but I would still prefer those heated using charcoal. Anyway, it’s a good to-go option if u miss eating the claypot rice!",,,,
ChdDSUhNMG9nS0VJQ0FnSUMyaDluZWxRRRAB,Springleaf Prata Place,5,"Took away the coin prata and it was still crispy! It's a thin dough but it is crispy on the outside. Like their coin prata more than their normal prata.

Update: went back to dine in and tried their egg mozzarella prata (super cheesy, love it), hi-fiber prata (taste like normal prata but healthier) and iced teh tarik (very sweet, not so good). There's fish and chicken curry available but you have to scoop yourself. No paywave here. Cash, shopeepay and favepay only.",,,,
ChZDSUhNMG9nS0VJQ0FnSURPMS12M1lnEAE,Selera Istimewa,4,Food is good. portion is very generous. Served by friendly makciks would recommend others to come here to try their nasi lemak and nasi sambal goreng,,,,
ChdDSUhNMG9nS0VJQ0FnSUQyOE5qVW53RRAB,Siam Kitchen SAFRA Toa Payoh,2,"the food is quite mediocre imo
the tomyum soup not spicy, not very tasty
the steamed fish like abit mushy",,,,
ChdDSUhNMG9nS0VJQ0FnSURPMXYzdzZ3RRAB,Al Sahira Restaurant,3,Have yet to try the other stuff..thosai is decent. Not much on the menu is available. Nice quiet place for a meal,,,,
ChdDSUhNMG9nS0VJQ0FnSUNZc1BTVXRnRRAB,ANDES by ASTONS @ SAFRA Toa Payoh,3,A reasonable cut for the price you pay. It is probably not going to be the best steak you ever tasted but most likely not the worst too. Don’t get scared off the queue outside. They are just waiting to order before being seated. A good place to go for a family weekend dinner if you have always enjoyed the western food in hawker centre.,,,,
ChdDSUhNMG9nS0VJQ0FnSURpZ1kyYWlRRRAB,D'Rubinah Eating Place Pte Ltd,1,"Food wise was so so, but staff was dishonest. Food is paid upon order and when my family and I left the place, they ask my father to pay again. I should have insisted a receipt upon payment. So people please beware.",,,,
ChZDSUhNMG9nS0VJQ0FnSUQyOC1pRExREAE,Lark Lark Mookata - GARDEN by the BEER,5,Hearty thai food with value for money portion and personalised services!,,,,
ChZDSUhNMG9nS0VJQ0FnSUQyMWV6a0hREAE,Siam Square Mookata - Best Mookata Restaurant in Singapore,4,"Food is nice and portion is good, price is reasonable and the staff there are quite friendly but sometimes slow in attending to us",,,,
ChZDSUhNMG9nS0VJQ0FnSUR5MEltbUhREAE,Syed Restaurant,4,The food was good. Most the food in the menu was not available. Had to order 3 times before I go to eat.,,,,
ChdDSUhNMG9nS0VJQ0FnSUQyZ2VQdmpnRRAB,Kushiya Japanese Grill House,4,"We tried a few of their dons including the pork belly, beef striploin, beef steak, Saba fish and a few of their skewers. Would highly recommend their skewers and the pork bowl and give the beef a miss as it was too overcooked and difficult to chew.",,,,
ChdDSUhNMG9nS0VJQ0FnSURHbV83Q19BRRAB,Kow Loon Hong Kong Dim Sum,3,If I stay nearby I will not mind having dim sum there.  Chicken feet is nice but a bit on the pricey side given that is a coffeshop setting. liusha pau was not too bad and the price was OK.,,,,
ChdDSUhNMG9nS0VJQ0FnSUNXbnFYWi1nRRAB,Jack's Place,5,"5 stars given for the excellent service provided. Service staff did inform us of a possible 10min wait time (was a Sat) but before 10mins they led us to use the VIP room instead. They were quick to provide utensils for my baby and food came relatively quick even though it was full house. Food from Jacks place was not as good as before, speaking from a regular since I was a kid. For example, the type of potato is not as fluffy and sweet that I recall and the boiled veges are quite tasteless. Still love their tea with milk and satisfied with the meal.",,,,
ChZDSUhNMG9nS0VJQ0FnSURpdXFEQ0pnEAE,唐大小姐过桥米线Mademoiselle Tang Noodle,5,Decent food decent price! Great Beancurd noodles.,,,,
ChZDSUhNMG9nS0VJQ0FnSURHalBiVkRnEAE,Sedap!,5,Good value nasi lemak sets! Blue pea rice was delicious! Love the beef rendang and fried chicken sets! Highly recommend!,,,,
ChZDSUhNMG9nS0VJQ0FnSUNxLTZUakxnEAE,Gu Ma Jia Private Kitchen,4,Looking for a fish head curry takeout and tried it out here. Wasn’t disappointed. Both taste and price  ($30) were on point. The Assam had a real kick and fed 3 for dinner.,,,,
ChZDSUhNMG9nS0VJQ0FnSUNLNUp5bWFnEAE,&JOY Japanese Food Street (Jurong Point),4,"Food is decent, ordering is convenient.

The fried rice at ramen kiou is my fav.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNpNmJiWk9REAE,JWS Grille Factory,4,"Pork chop is very good. Not quite like the cheese over the veg, French fries is served hot but not crispy",,,,
ChdDSUhNMG9nS0VJQ0FnSUN1NTVxRHNnRRAB,Mukjja Korean Chinese Restaurant,5,"Nice location, authentic food, good service.

The 2-3 pax black bean noodle set is truly sufficient for 3 men 🤤 Good value 👍🏻👍🏻

The give pickles and kimchi for side dishes, but they tasted really good.",,,,
ChZDSUhNMG9nS0VJQ0FnSURLNXRPX013EAE,Boon Tong Kee,5,Staff were very friendly! Food was tasty too 😋😋 We had the steamed chicken and rice. Would recommend this place!,,,,
ChdDSUhNMG9nS0VJQ0FnSUNjX1pEcHZ3RRAB,Chef Recipe @ Ang Mo Kio,1,Very very rude the guy with tattoos.,,,,
ChZDSUhNMG9nS0VJQ0FnSURXcFpPM0R3EAE,Genki Sushi Jurong Point,5,"Used to work for Genki sushi more than 10 years ago when I was still a student, even as customer, I often patronise them as the food was great back then. Recently went down to this outlet to redeem my birthday voucher only to then know about their app maintenance. Staff said they cannot use the voucher without the app and told me to email Genki Sushi to extend the voucher deadline. Thankfully, Genki Sushi understood my circumstances and agreed to extend my voucher deadline so that I may still enjoy a birthday discount. Will continue to patronise Genki Sushi with good extending customer service.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlNjVUMDR3RRAB,Soup Restaurant 三盅两件 @ United Square,5,"Extremely happy with the service served by Mdm Leong Tai Yoke.
She advised us not to under nor over order when we decided to go for the set lunch; as a result we ordered 3 pax set though we have 4 persons.
She’s also quick to help us to clean up our table and asked us if there’s anything we need and if we are happy with the serving and service.
Aunty Leong 加油 - we applaud for your service. Btw, she’s also very 亲切。",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlcXBienZRRRAB,Curry Times,2,"Photo on menu looks delish. Actual dish plating looks 👌. Disappointed over the small bones in the rice and meat. Cabbage little off taste and black fungus not chewable.

Besides this dish, my colleagues commented that the food standards dropping. I will give my last round soon as I believe F&B needs supports.",,,,
ChdDSUhNMG9nS0VJQ0FnSURXOHI2VGlBRRAB,WANG THAI KITCHEN 泰国美食,3,"Last year food was 5 star quality.
Seems like they had a change of chef..food is subpar now

Garlic Pork was tough
Curry was bland
Ice teh diluted",,,,
ChdDSUhNMG9nS0VJQ0FnSUR1eUlDRGhBRRAB,Chui Huay Lim Teochew Cuisine 醉花林品潮轩,4,"Great service from Alfred Chia.  Personalised, professional and yet makes one feel so at home.  Dishes are still great standard (like before Covid).  If not for a bad customer experience with Veronica who ignored my help when I left something behind at dinner, I would have rated this restaurant 5*.",,,,
